STOCKCODE,PRODUCT_NAME,MEMBER_OFFER_INDICATOR,ONLINE_ONLY_MEMBER_OFFER_INDICATOR,PRICE,MEMBER_PRICE,SAVINGS_AMOUNT,LOYALTY_MULTIPLIER,PACKAGE_SIZE,PACKAGE_TYPE,PACK_FORMAT,BRAND,CATEGORY,SUBCATEGORY,ALCOHOL_VOLUME,DANS_MARKETPLACE,STOCK_AVAILABLE,PRODUCT_URL,POSTCODE,SCRAPE_DATE,FILENAME
ER_2000003062_POSSAPFEL-CTN,Frankfurter Apfelwein 330mL,N,N,117.94,,,,330ML,case (24),24,Possmann,,,5.5%,Y,Y,www.danmurphys.com.au/product/ER_2000003062_POSSAPFEL-CTN,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000003062_POSSAPFEL-CTN,Frankfurter Apfelwein 330mL,N,N,4.95,,,,330ML,each,,Possmann,,,5.5%,Y,Y,www.danmurphys.com.au/product/ER_2000003062_POSSAPFEL-CTN,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000003062_POSSROSE-CTN,Appler Rose Cider,N,N,117.94,,,,330mL,case (24),24,Possmann,,,5%,Y,Y,www.danmurphys.com.au/product/ER_2000003062_POSSROSE-CTN,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000003062_POSSROSE-CTN,Appler Rose Cider,N,N,4.95,,,,330mL,each,,Possmann,,,5%,Y,Y,www.danmurphys.com.au/product/ER_2000003062_POSSROSE-CTN,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000003062_POSSAPP-CTN,Appler Cider 330mL,N,N,117.94,,,,330ML,case (24),24,Possmann,,,4.2%,Y,Y,www.danmurphys.com.au/product/ER_2000003062_POSSAPP-CTN,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000003062_POSSAPP-CTN,Appler Cider 330mL,N,N,4.95,,,,330ML,each,,Possmann,,,4.2%,Y,Y,www.danmurphys.com.au/product/ER_2000003062_POSSAPP-CTN,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_1000005421_POWERTAS,Derwent Valley Tasmania Pinot Noir,N,N,0,,,,750mL,in any six,,Powerhouse,,,14%,Y,Y,www.danmurphys.com.au/product/ER_1000005421_POWERTAS,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_1000005421_POWERTAS,Derwent Valley Tasmania Pinot Noir,N,N,32.99,,,,750mL,each,,Powerhouse,,,14%,Y,Y,www.danmurphys.com.au/product/ER_1000005421_POWERTAS,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_1000005421_POWERTAS,Derwent Valley Tasmania Pinot Noir,N,N,197.94,,,,750mL,case (6),6,Powerhouse,,,14%,Y,Y,www.danmurphys.com.au/product/ER_1000005421_POWERTAS,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_1000005421_PHRIESL,Derwent Valley Tasmania Riesling 2020,N,N,0,,,,750ML,in any six,1,Powerhouse,,,13%,Y,Y,www.danmurphys.com.au/product/ER_1000005421_PHRIESL,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_1000005421_PHRIESL,Derwent Valley Tasmania Riesling 2020,N,N,28.99,,,,750ML,each,1,Powerhouse,,,13%,Y,Y,www.danmurphys.com.au/product/ER_1000005421_PHRIESL,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_1000005421_PHRIESL,Derwent Valley Tasmania Riesling 2020,N,N,173.94,,,,750ML,case (6),6,Powerhouse,,,13%,Y,Y,www.danmurphys.com.au/product/ER_1000005421_PHRIESL,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_1000005421_PHCHARD,Joven Tempranillo Ribera del Duero 2017,N,N,0,,,,750ML,in any six,1,Powerhouse,,,13.2%,Y,Y,www.danmurphys.com.au/product/ER_1000005421_PHCHARD,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_1000005421_PHCHARD,Joven Tempranillo Ribera del Duero 2017,N,N,28.99,,,,750ML,each,1,Powerhouse,,,13.2%,Y,Y,www.danmurphys.com.au/product/ER_1000005421_PHCHARD,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_1000005421_PHCHARD,Joven Tempranillo Ribera del Duero 2017,N,N,173.94,,,,750ML,case (6),6,Powerhouse,,,13.2%,Y,Y,www.danmurphys.com.au/product/ER_1000005421_PHCHARD,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
79390,Clare Valley Shiraz,Y,N,11,11,0.9,,750mL," per bottle ",1,Portraits Of Clare,,,13.5%,N,Y,www.danmurphys.com.au/product/79390,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
79390,Clare Valley Shiraz,N,N,11.3,,,,750mL,in any six,1,Portraits Of Clare,,,13.5%,N,Y,www.danmurphys.com.au/product/79390,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
79390,Clare Valley Shiraz,N,N,67.8,,,,750mL,case (6),6,Portraits Of Clare,,,13.5%,N,Y,www.danmurphys.com.au/product/79390,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
79390,Clare Valley Shiraz,Y,N,11.9,11,0.9,,750mL,each,1,Portraits Of Clare,,,13.5%,N,Y,www.danmurphys.com.au/product/79390,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
98494,Clare Valley Riesling,N,N,13.3,,,,750ML,in any six,1,Portraits Of Clare,,,12.5%,N,Y,www.danmurphys.com.au/product/98494,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
98494,Clare Valley Riesling,N,N,79.8,,,,750ML,case (6),6,Portraits Of Clare,,,12.5%,N,Y,www.danmurphys.com.au/product/98494,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
98494,Clare Valley Riesling,N,N,13.99,,,,750ML,each,1,Portraits Of Clare,,,12.5%,N,Y,www.danmurphys.com.au/product/98494,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
79392,Clare Valley Cabernet Merlot,Y,N,11,11,0.45,,750mL," per bottle ",1,Portraits Of Clare,,,13.5%,N,N,www.danmurphys.com.au/product/79392,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
79392,Clare Valley Cabernet Merlot,N,N,10.9,,,,750mL,in any six,1,Portraits Of Clare,,,13.5%,N,N,www.danmurphys.com.au/product/79392,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
79392,Clare Valley Cabernet Merlot,N,N,65.3,,,,750mL,case (6),6,Portraits Of Clare,,,13.5%,N,N,www.danmurphys.com.au/product/79392,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
79392,Clare Valley Cabernet Merlot,Y,N,11.45,11,0.45,,750mL,each,1,Portraits Of Clare,,,13.5%,N,N,www.danmurphys.com.au/product/79392,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004333_PHP670040RXO,Cognac Xo Royal 700mL,N,N,300,,,,700ML,each,1,Polignac,,,40%,Y,Y,www.danmurphys.com.au/product/ER_2000004333_PHP670040RXO,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004333_PHP670040RXO,Cognac Xo Royal 700mL,N,N,1788,,,,700ML,case (6),6,Polignac,,,40%,Y,Y,www.danmurphys.com.au/product/ER_2000004333_PHP670040RXO,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004333_PHP670040RXO,Cognac Xo Royal 700mL,N,N,0,,,,700ML,in any six,1,Polignac,,,40%,Y,Y,www.danmurphys.com.au/product/ER_2000004333_PHP670040RXO,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004333_PHP670040VSOP,Cognac Vsop 700mL,N,N,132,,,,700ML,each,1,Polignac,,,40%,Y,Y,www.danmurphys.com.au/product/ER_2000004333_PHP670040VSOP,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004333_PHP670040VSOP,Cognac Vsop 700mL,N,N,788,,,,700ML,case (6),6,Polignac,,,40%,Y,Y,www.danmurphys.com.au/product/ER_2000004333_PHP670040VSOP,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004333_PHP670040VSOP,Cognac Vsop 700mL,N,N,0,,,,700ML,in any six,1,Polignac,,,40%,Y,Y,www.danmurphys.com.au/product/ER_2000004333_PHP670040VSOP,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004333_PHP670040VS,Cognac VS 700mL,N,N,116,,,,700ML,each,1,Polignac,,,40%,Y,Y,www.danmurphys.com.au/product/ER_2000004333_PHP670040VS,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004333_PHP670040VS,Cognac VS 700mL,N,N,690,,,,700ML,case (6),6,Polignac,,,40%,Y,Y,www.danmurphys.com.au/product/ER_2000004333_PHP670040VS,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004333_PHP670040VS,Cognac VS 700mL,N,N,0,,,,700ML,in any six,1,Polignac,,,40%,Y,Y,www.danmurphys.com.au/product/ER_2000004333_PHP670040VS,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_1000005294_MX-05,Mixology Pinacolada Syrup 1L,N,N,21.45,,,,1L,each,1,Pomona,,,,Y,Y,www.danmurphys.com.au/product/ER_1000005294_MX-05,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_1000005294_MX-05,Mixology Pinacolada Syrup 1L,N,N,128.7,,,,1L,case (6),6,Pomona,,,,Y,Y,www.danmurphys.com.au/product/ER_1000005294_MX-05,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_1000005294_MX-05,Mixology Pinacolada Syrup 1L,N,N,0,,,,1L,in any six,1,Pomona,,,,Y,Y,www.danmurphys.com.au/product/ER_1000005294_MX-05,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_1000005294_MX-01,Mixology Mojito Syrup 1L,N,N,21.45,,,,1L,per bottle,1,Pomona,,,,Y,Y,www.danmurphys.com.au/product/ER_1000005294_MX-01,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_1000005294_MX-01,Mixology Mojito Syrup 1L,N,N,120,,,,1L,case (6),6,Pomona,,,,Y,Y,www.danmurphys.com.au/product/ER_1000005294_MX-01,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_1000005294_MX-01,Mixology Mojito Syrup 1L,N,N,0,,,,1L,in any six,1,Pomona,,,,Y,Y,www.danmurphys.com.au/product/ER_1000005294_MX-01,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_1000005294_MX-02,Mixology Ginger and Lemon Syrup 1L,N,N,21.45,,,,1L,each,1,Pomona,,,,Y,Y,www.danmurphys.com.au/product/ER_1000005294_MX-02,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_1000005294_MX-02,Mixology Ginger and Lemon Syrup 1L,N,N,128.7,,,,1L,case (6),6,Pomona,,,,Y,Y,www.danmurphys.com.au/product/ER_1000005294_MX-02,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_1000005294_MX-02,Mixology Ginger and Lemon Syrup 1L,N,N,0,,,,1L,in any six,1,Pomona,,,,Y,Y,www.danmurphys.com.au/product/ER_1000005294_MX-02,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004320_416C,Primitivo Sal IGT 2021,N,N,0,,,,750ML,in any six,1,Poggio dei Salici,,,14%,Y,Y,www.danmurphys.com.au/product/ER_2000004320_416C,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004320_416C,Primitivo Sal IGT 2021,N,N,45,,,,750ML,each,1,Poggio dei Salici,,,14%,Y,Y,www.danmurphys.com.au/product/ER_2000004320_416C,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004320_416C,Primitivo Sal IGT 2021,N,N,270,,,,750ML,case (6),6,Poggio dei Salici,,,14%,Y,Y,www.danmurphys.com.au/product/ER_2000004320_416C,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004320_407C,Primitivo Salento Rosato 2020,N,N,0,,,,750ML,in any six,1,Poggio dei Salici,,,12.5%,Y,Y,www.danmurphys.com.au/product/ER_2000004320_407C,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004320_407C,Primitivo Salento Rosato 2020,N,N,45,,,,750ML,each,1,Poggio dei Salici,,,12.5%,Y,Y,www.danmurphys.com.au/product/ER_2000004320_407C,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004320_407C,Primitivo Salento Rosato 2020,N,N,270,,,,750ML,case (6),6,Poggio dei Salici,,,12.5%,Y,Y,www.danmurphys.com.au/product/ER_2000004320_407C,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004320_403C,Chianti Classico DOCG 2020,N,N,0,,,,750ML,in any six,1,Poggio dei Salici,,,13%,Y,Y,www.danmurphys.com.au/product/ER_2000004320_403C,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004320_403C,Chianti Classico DOCG 2020,N,N,45,,,,750ML,each,1,Poggio dei Salici,,,13%,Y,Y,www.danmurphys.com.au/product/ER_2000004320_403C,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004320_403C,Chianti Classico DOCG 2020,N,N,270,,,,750ML,case (6),6,Poggio dei Salici,,,13%,Y,Y,www.danmurphys.com.au/product/ER_2000004320_403C,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000003214_10000,Hydration Water 330mL,N,N,24,,,,330ML,pack (6),6,Plus Hemp,,,0%,Y,N,www.danmurphys.com.au/product/ER_2000003214_10000,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000003214_10000,Hydration Water 330mL,N,N,48,,,,330ML,case (12),12,Plus Hemp,,,0%,Y,N,www.danmurphys.com.au/product/ER_2000003214_10000,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000003214_10000,Hydration Water 330mL,N,N,0,,,,330ML,in any six,,Plus Hemp,,,0%,Y,N,www.danmurphys.com.au/product/ER_2000003214_10000,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000003214_1000,Restore Raspberry And Mango 330mL,N,N,0,,,,330ML,in any six,,Plus Hemp,,,0%,Y,N,www.danmurphys.com.au/product/ER_2000003214_1000,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000003214_1000,Restore Raspberry And Mango 330mL,N,N,33,,,,330ML,pack (6),6,Plus Hemp,,,0%,Y,N,www.danmurphys.com.au/product/ER_2000003214_1000,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000003214_1000,Restore Raspberry And Mango 330mL,N,N,66,,,,330ML,case (12),12,Plus Hemp,,,0%,Y,N,www.danmurphys.com.au/product/ER_2000003214_1000,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000003214_100,Energy Guarana Flavour Cans 300mL,N,N,0,,,,330ML,in any six,,Plus Hemp,,,,Y,Y,www.danmurphys.com.au/product/ER_2000003214_100,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000003214_100,Energy Guarana Flavour Cans 300mL,N,N,27,,,,330ML,pack (6),6,Plus Hemp,,,,Y,Y,www.danmurphys.com.au/product/ER_2000003214_100,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000003214_100,Energy Guarana Flavour Cans 300mL,N,N,54,,,,330ML,case (12),12,Plus Hemp,,,,Y,Y,www.danmurphys.com.au/product/ER_2000003214_100,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000003366_22TOBVSHI,The One Barossa Valley Shiraz 2022,N,N,0,,,,750ML,in any six,1,Platinum Vintage,,,14.5%,Y,Y,www.danmurphys.com.au/product/ER_2000003366_22TOBVSHI,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000003366_22TOBVSHI,The One Barossa Valley Shiraz 2022,N,N,80,,,,750ML,each,1,Platinum Vintage,,,14.5%,Y,Y,www.danmurphys.com.au/product/ER_2000003366_22TOBVSHI,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000003366_22TOBVSHI,The One Barossa Valley Shiraz 2022,N,N,240,,,,750ML,case (x),3,Platinum Vintage,,,14.5%,Y,Y,www.danmurphys.com.au/product/ER_2000003366_22TOBVSHI,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000003366_21HVPGRAR,High Vine Alcohol Removed Riverina Pinot Grigio 2021,N,N,0,,,,,in any six,,Platinum Vintage,,,0%,Y,N,www.danmurphys.com.au/product/ER_2000003366_21HVPGRAR,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000003366_21HVPGRAR,High Vine Alcohol Removed Riverina Pinot Grigio 2021,N,N,14.95,,,,,each,,Platinum Vintage,,,0%,Y,N,www.danmurphys.com.au/product/ER_2000003366_21HVPGRAR,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000003366_21HVPGRAR,High Vine Alcohol Removed Riverina Pinot Grigio 2021,N,N,179.4,,,,,case (12),12,Platinum Vintage,,,0%,Y,N,www.danmurphys.com.au/product/ER_2000003366_21HVPGRAR,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000003366_21HIGHVINESHIRAZ,High Vine Shiraz 2021,N,N,0,,,,,in any six,,Platinum Vintage,,,14.5%,Y,N,www.danmurphys.com.au/product/ER_2000003366_21HIGHVINESHIRAZ,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000003366_21HIGHVINESHIRAZ,High Vine Shiraz 2021,N,N,9.95,,,,,each,,Platinum Vintage,,,14.5%,Y,N,www.danmurphys.com.au/product/ER_2000003366_21HIGHVINESHIRAZ,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000003366_21HIGHVINESHIRAZ,High Vine Shiraz 2021,N,N,75,,,,,case (12),12,Platinum Vintage,,,14.5%,Y,N,www.danmurphys.com.au/product/ER_2000003366_21HIGHVINESHIRAZ,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
779750,Sparkling NV,N,N,28.5,,,,750mL,in any six,1,Pirie,,,12.5%,N,Y,www.danmurphys.com.au/product/779750,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
779750,Sparkling NV,N,N,171,,,,750mL,case (6),6,Pirie,,,12.5%,N,Y,www.danmurphys.com.au/product/779750,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
779750,Sparkling NV,N,N,29.99,,,,750mL,each,1,Pirie,,,12.5%,N,Y,www.danmurphys.com.au/product/779750,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
509025,Vintage,N,N,51.3,,,,750mL,in any six,1,Pirie,,,12.0%,N,Y,www.danmurphys.com.au/product/509025,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
509025,Vintage,N,N,307.8,,,,750mL,case (6),6,Pirie,,,12.0%,N,Y,www.danmurphys.com.au/product/509025,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
509025,Vintage,N,N,53.99,,,,750mL,each,1,Pirie,,,12.0%,N,Y,www.danmurphys.com.au/product/509025,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
243754,Late Disgorged Sparkling,N,N,137.8,,,,750mL,in any six,1,Pirie,,,12.0%,N,N,www.danmurphys.com.au/product/243754,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
243754,Late Disgorged Sparkling,N,N,826.8,,,,750mL,case (6),6,Pirie,,,12.0%,N,N,www.danmurphys.com.au/product/243754,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
243754,Late Disgorged Sparkling,N,N,144.99,,,,750mL,each,1,Pirie,,,12.0%,N,N,www.danmurphys.com.au/product/243754,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
70165,Tasmania Pinot Noir,N,N,35.15,,,,750mL,in any six,1,Pipers Brook,,,13.5%,N,N,www.danmurphys.com.au/product/70165,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
70165,Tasmania Pinot Noir,N,N,210.9,,,,750mL,case (6),6,Pipers Brook,,,13.5%,N,N,www.danmurphys.com.au/product/70165,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
70165,Tasmania Pinot Noir,N,N,36.99,,,,750mL,each,1,Pipers Brook,,,13.5%,N,N,www.danmurphys.com.au/product/70165,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
37853,Estate Chardonnay,N,N,32.3,,,,750mL,in any six,1,Pipers Brook,,,13%,N,N,www.danmurphys.com.au/product/37853,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
37853,Estate Chardonnay,N,N,193.8,,,,750mL,case (6),6,Pipers Brook,,,13%,N,N,www.danmurphys.com.au/product/37853,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
37853,Estate Chardonnay,N,N,33.99,,,,750mL,each,1,Pipers Brook,,,13%,N,N,www.danmurphys.com.au/product/37853,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
136432,Pinot Gris,N,N,28.5,,,,750mL,in any six,1,Pipers Brook,,,13.5%,N,N,www.danmurphys.com.au/product/136432,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
136432,Pinot Gris,N,N,171,,,,750mL,case (6),6,Pipers Brook,,,13.5%,N,N,www.danmurphys.com.au/product/136432,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
136432,Pinot Gris,N,N,29.99,,,,750mL,each,1,Pipers Brook,,,13.5%,N,N,www.danmurphys.com.au/product/136432,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
504681,Premiere Vin de Provence Rosé,N,N,22.8,,,,750mL,in any six,1,Pigoudet,,,12.5%,N,Y,www.danmurphys.com.au/product/504681,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
504681,Premiere Vin de Provence Rosé,N,N,136.8,,,,750mL,case (6),6,Pigoudet,,,12.5%,N,Y,www.danmurphys.com.au/product/504681,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
504681,Premiere Vin de Provence Rosé,N,N,23.99,,,,750mL,each,1,Pigoudet,,,12.5%,N,Y,www.danmurphys.com.au/product/504681,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
689561,L'Oratoire Cuvée Divine,N,N,33.3,,,,750mL,in any six,1,Pigoudet,,,13.0%,N,N,www.danmurphys.com.au/product/689561,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
689561,L'Oratoire Cuvée Divine,N,N,199.8,,,,750mL,case (6),6,Pigoudet,,,13.0%,N,N,www.danmurphys.com.au/product/689561,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
689561,L'Oratoire Cuvée Divine,N,N,34.99,,,,750mL,each,1,Pigoudet,,,13.0%,N,N,www.danmurphys.com.au/product/689561,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
630502,Rosé Magnum 1.5L,N,N,25,,,,1.5L,each,1,Pigoudet,,,13%,N,N,www.danmurphys.com.au/product/630502,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
906634,Sancerre,N,N,26.5,,,,750mL,in any six,1,Pierre Brevin,,,13%,N,N,www.danmurphys.com.au/product/906634,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
906634,Sancerre,N,N,159,,,,750mL,case (6),6,Pierre Brevin,,,13%,N,N,www.danmurphys.com.au/product/906634,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
906634,Sancerre,N,N,27.88,,,,750mL,each,1,Pierre Brevin,,,13%,N,N,www.danmurphys.com.au/product/906634,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
906633,Pouilly-Fume,N,N,36.1,,,,750mL,in any six,1,Pierre Brevin,,,13.5%,N,N,www.danmurphys.com.au/product/906633,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
906633,Pouilly-Fume,N,N,216.6,,,,750mL,case (6),6,Pierre Brevin,,,13.5%,N,N,www.danmurphys.com.au/product/906633,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
906633,Pouilly-Fume,N,N,37.99,,,,750mL,each,1,Pierre Brevin,,,13.5%,N,N,www.danmurphys.com.au/product/906633,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
572033,Vouvray,N,N,19,,,,750mL,in any six,1,Pierre Brevin,,,12.5%,N,N,www.danmurphys.com.au/product/572033,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
572033,Vouvray,N,N,114,,,,750mL,case (6),6,Pierre Brevin,,,12.5%,N,N,www.danmurphys.com.au/product/572033,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
572033,Vouvray,N,N,19.99,,,,750mL,each,1,Pierre Brevin,,,12.5%,N,N,www.danmurphys.com.au/product/572033,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
252317,2019,N,N,57,,,,750ML,in any six,1,Petit Cantenac,,,13.5%,N,N,www.danmurphys.com.au/product/252317,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
252317,2019,N,N,0,,,,750ML,case (6),,Petit Cantenac,,,13.5%,N,N,www.danmurphys.com.au/product/252317,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
252317,2019,N,N,59.99,,,,750ML,each,1,Petit Cantenac,,,13.5%,N,N,www.danmurphys.com.au/product/252317,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
183560,2018,N,N,59.99,,,,750mL,each,1,Petit Cantenac,,,13.5%,N,N,www.danmurphys.com.au/product/183560,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
127542,2015,N,N,49.99,,,,750mL,each,1,Petit Cantenac,,,13.5%,N,N,www.danmurphys.com.au/product/127542,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
136967,Espadin Blue Label Mezcal 750mL,N,N,101.99,,,,750mL,each,1,Perro De San Juan,,,42.5%,N,Y,www.danmurphys.com.au/product/136967,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
136970,Cochinilla Mezcal 750mL,N,N,114.99,,,,750mL,each,1,Perro De San Juan,,,42.3%,N,Y,www.danmurphys.com.au/product/136970,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
136971,Cirial Mezcal 750mL,N,N,132.99,,,,750mL,each,1,Perro De San Juan,,,42.5%,N,Y,www.danmurphys.com.au/product/136971,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
180708,Lighter Riesling,N,N,22.8,,,,750mL,in any six,1,Pewsey Vale,,,9%,N,Y,www.danmurphys.com.au/product/180708,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
180708,Lighter Riesling,N,N,136.8,,,,750mL,case (6),6,Pewsey Vale,,,9%,N,Y,www.danmurphys.com.au/product/180708,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
180708,Lighter Riesling,N,N,23.99,,,,750mL,each,1,Pewsey Vale,,,9%,N,Y,www.danmurphys.com.au/product/180708,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
315483,Riesling 2020 1.5L,N,N,57,,,,1.5L,in any six,1,Pewsey Vale,,,12.5%,N,N,www.danmurphys.com.au/product/315483,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
315483,Riesling 2020 1.5L,N,N,171,,,,1.5L,case (3),3,Pewsey Vale,,,12.5%,N,N,www.danmurphys.com.au/product/315483,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
315483,Riesling 2020 1.5L,N,N,59.99,,,,1.5L,each,1,Pewsey Vale,,,12.5%,N,N,www.danmurphys.com.au/product/315483,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
316525,Riesling 2019 1.5L,N,N,57,,,,1.5L,in any six,1,Pewsey Vale,,,12%,N,N,www.danmurphys.com.au/product/316525,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
316525,Riesling 2019 1.5L,N,N,171,,,,1.5L,case (3),3,Pewsey Vale,,,12%,N,N,www.danmurphys.com.au/product/316525,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
